company_id,company_name,normalized_name,editions,booths,unit_type,tags,industry_chain_position,country,province,city,district,region,organization_nature,service_scope,representative_projects,association_member,ufi_related,icca_related,international_memberships,website,address,phone,email,fax,data_source_summary,trust_level,updated_at,contact_policy,verification_status,confidence,location_method,source_ids,source_types,notes
C0042,云南优景智海文化传播有限公司,云南优景智海文化传播有限公司,第二届展链会,C08、云南展团 C08,企业,广告传媒与公关传播,中游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,传播、公关、品牌营销、媒体合作,待补充,待核验,待核验,待核验,待核验,,云南省昆明市官渡区太和街道办事处春城路 219 号东航 投资大厦 701 室,18187120445,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0045、S0286,pdf_detail、pdf_summary,
C0043,昆明国际会展中心有限公司,昆明国际会展中心有限公司,中国博览会和展览会2025、中国展览馆协会会员名录、第二届展链会,C08、云南展团 C08,展馆与会议中心,展会主办/承办机构、展馆与会议中心,上游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,场馆运营、会议展览承载、组展、招商、项目运营、品牌展会、国际展、出海服务、跨境资源,中展博2025项目1283,中国展览馆协会会员,待核验,待核验,待核验,,云南省昆明市官渡区环湖东路滇池国际会展中心 13 号馆 4楼,18987110154,,,中国博览会和展览会、中国展览馆协会官网、展链会手册/展商名录,A,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；中国展览馆协会官网会员名录公开收录，地址/工商待补充,高,source_official_city,S0046、S0288、S2344、S11713,caec_member、china_expo_2025_organizer、pdf_detail、pdf_summary,中展博2025项目1283；主办；电话：0871-63513168；邮箱：；官网：www.kmsbh.com  ॕ نੋԦӋઞԧ੒Ѫ；入会/收录时间：2016-05-01；服务口径：组展、招商、项目运营、品牌展会
C0044,云南泰达会展策划有限公司,云南泰达会展策划有限公司,中国展览馆协会会员名录、第二届展链会,C08、云南展团 C08,企业,会展策划与活动公司,中游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,活动策划、会务执行、会奖服务、国际展、出海服务、跨境资源,待补充,中国展览馆协会会员,待核验,待核验,待核验,,云南省昆明市官渡区关上南路 86 号中铁建·西派国际中 心 901,15559759487,,,中国展览馆协会官网、展链会手册/展商名录,A,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；中国展览馆协会官网会员名录公开收录，地址/工商待补充,高,source_official_city,S0047、S0292、S6419,caec_member、pdf_detail、pdf_summary,入会/收录时间：2025-05-19
C0045,云南火吧时代科技有限责任公司,云南火吧时代科技有限责任公司,第二届展链会,C08、云南展团 C08,企业,注册票证与数字系统,中游,中国,云南省,昆明市,呈贡区,西南,民企/市场化机构,注册票证、数据系统、数字平台、AI工具,待补充,待核验,待核验,待核验,待核验,,云南省昆明市呈贡区七彩云南第壹城 166 天阶,13078999103,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0049、S0289,pdf_detail、pdf_summary,
C0046,云南佳卓会展有限公司,云南佳卓会展有限公司,中国博览会和展览会2025、中国博览会和展览会2026、第二届展链会,C08、云南展团 C08,企业,展会主办/承办机构、待判定,上游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,业博览会、中展博2025项目1288,待核验,待核验,待核验,待核验,,云南省昆明市官渡区春城路 219 号东航投资大厦 706- 707 室,13577187795,359493240@qq.com,,中国博览会和展览会、展链会手册/展商名录,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2025》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S0050、S0293、S11731、S16517,china_expo_2025_organizer、china_expo_2026_organizer、pdf_detail、pdf_summary,业博览会；承办；电话：15025135283、0871-67179699；邮箱：359493240@qq.com；官网：www.yncbh.com.cn 第 23 届西南农资博览会；中展博2025项目1288；承办；电话：0871-67179399；邮箱：359493240@qq.com；官网：www.yncbh.com.cn  З֡ނރ֡ଢ଼৿⦭ى；服务口径：组展、招商、项目运营、品牌展会
C0047,云南世博国际展览有限公司,云南世博国际展览有限公司,中国博览会和展览会2025、第二届展链会,C08、云南展团 C08,展馆与会议中心,展会主办/承办机构、展馆与会议中心,上游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,场馆运营、会议展览承载、组展、招商、项目运营、品牌展会、国际展、出海服务、跨境资源,中展博2025项目1282,待核验,待核验,待核验,待核验,,云南省昆明市官渡区环湖东路滇池国际会展中心 12 号馆 5 楼 12-1 至 12-10 号,18288691673,ynkmworldexpo@163.com,,中国博览会和展览会、展链会手册/展商名录,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2025》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S0051、S0290、S11711,china_expo_2025_organizer、pdf_detail、pdf_summary,中展博2025项目1282；主办；电话：400-102-8989；邮箱：ynkmworldexpo@163.com；官网：https://expoworldexhibitions.com/subsiteIndex/ cnchebhPc.html ;D 嫔嫱⮅Ṋ  З֡ނރ֡ଢ଼ऐԧ੒Ѫ；服务口径：组展、招商、项目运营、品牌展会
C0048,昆明新方向会展有限公司,昆明新方向会展有限公司,中国博览会和展览会2025、中国博览会和展览会2026、第二届展链会,C08、云南展团 C08,企业,展会主办/承办机构、待判定,上游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,中展博2025项目1287、第 8 届中国西南畜牧业展览会,待核验,待核验,待核验,待核验,,昆明市官渡区银海国贸花园 7 栋 501 室,13430238086,ynxmzh@126.com,86-020-28269646,中国博览会和展览会、展链会手册/展商名录,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2025》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S0052、S0294、S11726、S16522,china_expo_2025_organizer、china_expo_2026_organizer、pdf_detail、pdf_summary,中展博2025项目1287；承办；电话：86-020-32382367；邮箱：ynxmzh@126.com；官网：http://ynxmz.net/  йԦ֡ଢ଼஠஢ষட㪑ஓӱ਒уЎԧ੒Ѫ；服务口径：组展、招商、项目运营、品牌展会；第 8 届中国西南畜牧业展览会；承办；电话：18988277289；邮箱：ynxmzh@126.com；官网：https://www.ynxmz.net 第 18 届西南种业博览会
C0049,云南讯飞文化传播有限公司,云南讯飞文化传播有限公司,第二届展链会,C08、云南展团 C08,企业,广告传媒与公关传播,中游,中国,云南省,昆明市,西山区,西南,民企/市场化机构,传播、公关、品牌营销、媒体合作,待补充,待核验,待核验,待核验,待核验,,昆明市西山区万科银海泊岸汐望小区 15 栋 04 商铺,13988816663,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0053、S0291,pdf_detail、pdf_summary,
C0050,骏宇国际文化博览股份有限公司,骏宇国际文化博览股份有限公司,第二届展链会,C08、云南展团 C08,企业,展会主办/承办机构,上游,中国,云南省,昆明市,,西南,民企/市场化机构,组展、招商、项目运营、品牌展会、国际展、出海服务、跨境资源,待补充,待核验,待核验,待核验,待核验,,云南省昆明市绿地汇海大厦 15A 楼,18288744695 13608802385,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0054、S0295,pdf_detail、pdf_summary,
C0051,舒木饮品店,舒木饮品店,第二届展链会,C08、云南展团 C08,企业,酒店餐饮商旅服务,中游,中国,云南省,昆明市,五华区,西南,民企/市场化机构,餐饮、饮品、礼品及配套服务,待补充,待核验,待核验,待核验,待核验,,云南省昆明市五华区昆明老街甬道街西卷洞巷 1 号舒木 饮品店,18669042599,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0055、S0296,pdf_detail、pdf_summary,
C0052,云南南博会会展服务中心,云南南博会会展服务中心,第二届展链会,C08、云南展团 C08,企业,会展策划与活动公司,中游,中国,云南省,昆明市,,西南,事业单位/研究机构,会务服务、项目执行、供需对接,待补充,待核验,待核验,待核验,待核验,,云南省昆明市北京路 175 号外贸大楼,15877811175,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0056、S0239、S0299,pdf_detail、pdf_summary,
C0053,思露普（普洱）咖啡贸易有限公司,思露普普洱咖啡贸易有限公司,第二届展链会,C08、云南展团 C08,政府与公共机构,政府与公共机构、酒店餐饮商旅服务,支持机构,中国,云南省,普洱市,思茅区,西南,政府部门/公共机构,政策支持、公共服务、招商推介、国际展、出海服务、跨境资源、餐饮、饮品、礼品及配套服务,待补充,待核验,待核验,待核验,待核验,,云南省普洱市思茅区南屏镇凤凰路社区居民委员会学苑 路 6 号普洱市创业公共实训基地二楼,15154839087,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0057、S0297,pdf_detail、pdf_summary,
C0054,云南锐展装饰工程有限公司,云南锐展装饰工程有限公司,第二届展链会,C08、云南展团 C08,企业,搭建工程公司,中游,中国,云南省,昆明市,官渡区,西南,民企/市场化机构,展台搭建、工程施工、现场制作、国际展、出海服务、跨境资源,待补充,待核验,待核验,待核验,待核验,,昆明市官渡区巫家坝中铁建西派国际中心 9-910 室,18288932225,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0058、S0300,pdf_detail、pdf_summary,
C0055,赣州城市投资控股集团有限责任公司,赣州城市投资控股集团有限责任公司,第二届展链会,D08,企业,待判定,待判定,中国,江西省,赣州市,章贡区,华东,民企/市场化机构,待外部核验,待补充,待核验,待核验,待核验,待核验,,江西省赣州市章贡区长冈路,18870887086,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0059、S0196,pdf_detail、pdf_summary,
C0056,深圳市君达展览服务有限公司,深圳市君达展览服务有限公司,第二届展链会,A21,企业,待判定,待判定,中国,广东省,深圳市,宝安区,华南,民企/市场化机构,待外部核验,待补充,待核验,待核验,待核验,待核验,,深圳市宝安区沙井上南东路 95 号,15889766881,,,展链会手册/展商名录,B,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验,高,address,S0060、S0185,pdf_detail、pdf_summary,
